filename,alignment_length,max_zeroes,mean_zeroes,variance_zeroes,count_76_zero_blocks,num_perfect_matches,max_dist_between_matches,normalized_perfect_match_rate,min_percent_identity,max_percent_identity,avg_percent_identity,num_variable_regions,max_variable_region_length,mean_variable_region_length
GC_00001386_aligned.fasta,1260,80,77.14987912973409,4.457794103037438,182,198,597,0.1595,90.4,100.0,97.64,9,577,99.0
GC_00001990_aligned.fasta,525,80,74.03557312252964,8.512568545048351,66,28,1,0.0553,78.67,100.0,92.86,2,439,239.0
GC_00000488_aligned.fasta,180,80,78.67080745341615,1.6369738821804714,7,61,1,0.3789,94.44,100.0,98.73,2,85,50.0
GC_00000739_aligned.fasta,501,80,76.6804979253112,3.366798092319347,86,34,176,0.0705,90.02,100.0,96.18,3,172,136.66666666666666
GC_00000669_aligned.fasta,369,80,76.70571428571428,1.813395918367347,103,4,1,0.0114,88.89,100.0,97.17,2,252,173.0
GC_00002008_aligned.fasta,315,80,76.70945945945945,6.726397005113221,39,40,99,0.1351,90.16,100.0,96.86,3,151,79.0
GC_00002158_aligned.fasta,909,80,76.8123595505618,3.552431511172831,184,81,276,0.091,90.98,100.0,96.7,7,256,99.28571428571429
GC_00002671_aligned.fasta,357,78,73.90236686390533,4.478633451209691,52,0,0,0.0,83.75,100.0,92.57,1,357,357.0
GC_00000565_aligned.fasta,450,80,79.10904872389791,1.0252313456538242,2,212,72,0.4919,97.11,100.0,99.04,8,52,10.75
GC_00002721_aligned.fasta,1020,77,70.95504495504495,7.261715307669355,31,0,0,0.0,66.96,100.0,91.7,1,1020,1020.0
GC_00002304_aligned.fasta,1260,80,76.07655116841256,3.7064686857379585,270,61,723,0.0492,91.43,100.0,94.64,5,703,224.6
GC_00002254_aligned.fasta,648,80,74.12241653418124,32.08835282490945,84,8,342,0.0127,85.95,100.0,96.78,3,322,200.66666666666666
GC_00000784_aligned.fasta,588,80,79.35500878734622,1.0374134006257703,18,348,42,0.6116,97.28,100.0,99.49,9,22,7.666666666666667
GC_00002490_aligned.fasta,399,79,75.8578947368421,1.6850692520775623,115,0,0,0.0,86.72,100.0,96.43,1,399,399.0
GC_00000763_aligned.fasta,870,80,75.77908343125735,4.188563672240165,152,24,315,0.0282,85.52,100.0,96.59,5,295,154.0
GC_00002527_aligned.fasta,1365,80,73.03491827637444,28.724635097333135,184,11,405,0.0082,79.92,100.0,95.04,5,670,255.6
GC_00000633_aligned.fasta,543,80,78.50763358778626,1.0476516520016317,15,88,78,0.1679,94.48,100.0,98.87,9,139,31.555555555555557
GC_00002477_aligned.fasta,1065,80,73.0717017208413,26.741512782922463,103,2,390,0.0019,78.69,100.0,93.89,3,400,341.6666666666667
GC_00002052_aligned.fasta,864,80,75.22011834319527,5.901843772977137,179,17,264,0.0201,85.82,100.0,93.93,2,565,404.5
GC_00002102_aligned.fasta,1371,80,75.09171597633136,8.00490178915304,277,13,1031,0.0096,86.58,100.0,94.6,5,1011,256.4
GC_00002696_aligned.fasta,342,80,76.36532507739938,10.213286813829331,74,36,74,0.1115,86.01,100.0,97.55,5,96,46.0
GC_00000582_aligned.fasta,1038,80,76.76153091265947,5.192396478681305,187,141,732,0.1384,88.54,100.0,96.51,4,712,200.5
GC_00000950_aligned.fasta,1290,80,76.33674272226594,4.180860829952936,227,76,120,0.0598,88.6,100.0,96.69,7,823,154.42857142857142
GC_00000800_aligned.fasta,774,80,77.56158940397351,2.6329617122056046,119,72,146,0.0954,91.34,100.0,97.93,13,126,36.46153846153846
GC_00001827_aligned.fasta,564,80,76.5816513761468,2.302048649103611,124,13,129,0.0239,89.36,100.0,96.65,4,307,118.75
GC_00001977_aligned.fasta,342,80,77.76160990712074,2.082489049065936,31,34,86,0.1053,92.98,100.0,96.19,5,90,46.4
GC_00001518_aligned.fasta,639,80,76.38225806451612,4.98774973985432,75,33,193,0.0532,90.3,100.0,95.11,4,346,132.5
GC_00001448_aligned.fasta,1035,80,76.7992125984252,3.9163773327546654,189,73,696,0.0719,89.08,100.0,97.16,7,676,118.42857142857143
GC_00001614_aligned.fasta,1098,79,74.99258572752548,8.663522415032626,216,0,0,0.0,82.28,100.0,96.09,1,1098,1098.0
GC_00001744_aligned.fasta,612,80,77.64418212478921,3.3185875688541704,58,79,174,0.1332,91.5,100.0,97.08,7,154,57.142857142857146
GC_00001361_aligned.fasta,900,80,76.82746878547105,3.3799946145194104,152,61,267,0.0692,89.11,100.0,97.04,8,247,88.25
GC_00001231_aligned.fasta,744,80,76.31724137931035,4.522806183115339,123,24,164,0.0331,87.38,100.0,97.08,4,469,165.75
GC_00001180_aligned.fasta,189,80,79.59411764705882,0.24114186851211075,0,101,21,0.5941,97.88,100.0,99.65,4,9,3.0
GC_00001603_aligned.fasta,492,80,73.51162790697674,9.454938787551011,49,1,0,0.0021,80.17,100.0,95.38,2,408,236.0
GC_00001753_aligned.fasta,615,80,77.47986577181209,3.031473807486149,86,78,153,0.1309,92.2,100.0,97.3,6,187,70.5
GC_00001376_aligned.fasta,1977,80,78.10623084780389,1.9161920243395263,154,304,240,0.1553,95.14,100.0,97.67,27,220,42.96296296296296
GC_00001226_aligned.fasta,390,80,77.53369272237197,3.2353877115103775,66,53,180,0.1429,92.51,100.0,97.05,4,160,65.25
GC_00001197_aligned.fasta,474,80,76.46813186813186,5.563270136456951,58,17,164,0.0374,88.82,100.0,97.1,4,145,95.25
GC_00001830_aligned.fasta,705,80,76.5262390670554,2.6166584501355725,149,5,48,0.0073,90.78,100.0,95.78,3,595,220.66666666666666
GC_00001960_aligned.fasta,2205,80,73.99085086916743,6.140812908226601,264,18,1347,0.0082,82.42,100.0,95.12,4,1327,532.5
GC_00000947_aligned.fasta,429,80,78.19024390243902,2.94429506246282,39,127,171,0.3098,94.41,100.0,97.94,6,151,31.333333333333332
GC_00000817_aligned.fasta,390,80,79.35309973045823,1.2904149199729735,13,254,42,0.6846,97.18,100.0,99.54,4,22,10.25
GC_00000699_aligned.fasta,624,80,79.33884297520662,0.8025408100539582,8,345,75,0.5702,97.76,100.0,99.52,10,55,7.0
GC_00000478_aligned.fasta,264,80,79.42857142857143,0.5387755102040813,0,141,45,0.5755,97.73,100.0,99.54,4,25,7.0
GC_00000528_aligned.fasta,591,80,77.2027972027972,4.067264902929239,81,66,165,0.1154,91.37,100.0,97.79,5,145,82.2
GC_00002349_aligned.fasta,3150,80,72.82146279144044,11.343084541812583,350,1,0,0.0003,79.24,100.0,92.11,2,2220,1565.0
GC_00002219_aligned.fasta,801,80,72.63554987212277,21.108864083829904,102,3,1,0.0038,77.6,100.0,94.05,2,697,389.5
GC_00002530_aligned.fasta,615,79,73.54194630872483,5.580455272285032,72,0,0,0.0,76.91,100.0,93.18,1,615,615.0
GC_00000774_aligned.fasta,513,80,77.34412955465586,4.553639626940288,56,89,102,0.1802,90.25,100.0,97.88,6,133,51.666666666666664
GC_00002460_aligned.fasta,1215,80,74.55936454849498,27.070890566101056,181,66,279,0.0552,88.92,100.0,93.83,7,337,145.14285714285714
GC_00000624_aligned.fasta,729,80,75.84507042253522,26.483039079547712,64,116,414,0.1634,90.05,100.0,97.41,5,394,103.6
GC_00002045_aligned.fasta,831,80,74.92980295566502,7.402707842946927,113,9,155,0.0111,83.51,100.0,95.79,4,597,191.25
GC_00002115_aligned.fasta,1047,80,72.88424124513618,10.74049096125604,101,6,1,0.0058,78.77,100.0,93.78,2,523,511.0
GC_00002681_aligned.fasta,1236,80,76.1873459326212,4.812888354447303,177,56,624,0.046,89.0,100.0,96.04,5,604,213.2
GC_00000595_aligned.fasta,969,80,78.3621052631579,1.3383534626038784,75,121,138,0.1274,93.5,100.0,98.87,16,118,34.0
GC_00000969_aligned.fasta,297,80,78.96762589928058,1.0241317737177167,14,93,77,0.3345,96.97,100.0,99.23,5,57,21.8
GC_00000839_aligned.fasta,1482,80,77.91660970608339,2.3717200165018273,141,247,288,0.1688,92.71,100.0,98.39,18,268,49.611111111111114
GC_00002186_aligned.fasta,1020,80,76.08791208791209,2.7095541820816544,209,7,1,0.007,87.45,100.0,96.56,2,781,497.0
GC_00002367_aligned.fasta,630,78,58.54828150572831,48.22802896167106,6,0,0,0.0,67.62,100.0,91.53,1,630,630.0
GC_00002237_aligned.fasta,396,80,74.42175066312997,40.03698048955527,57,5,78,0.0133,85.07,100.0,94.0,3,190,117.66666666666667
GC_00002612_aligned.fasta,1728,79,74.29022820362785,6.330044944997416,306,0,0,0.0,80.63,100.0,95.22,1,1728,1728.0
GC_00000506_aligned.fasta,627,80,79.24342105263158,1.0492988227146813,11,337,102,0.5543,97.29,100.0,99.13,8,82,14.875
GC_00002742_aligned.fasta,2232,80,74.6023497514686,7.2616664172129965,298,47,1422,0.0212,85.3,100.0,94.43,6,1402,348.3333333333333
GC_00000884_aligned.fasta,528,80,79.61100196463654,0.39484948722600266,0,347,49,0.6817,98.3,100.0,99.72,7,29,6.857142857142857
GC_00001358_aligned.fasta,1638,80,75.66954910438542,5.66658972874997,338,40,672,0.0247,87.42,100.0,95.83,7,652,212.0
GC_00001208_aligned.fasta,783,80,76.57068062827226,3.302595871823689,144,18,462,0.0236,87.48,100.0,97.48,5,442,130.2
GC_00001690_aligned.fasta,1263,80,76.69212218649518,4.822413824298756,226,159,354,0.1278,88.52,100.0,95.83,9,334,103.66666666666667
GC_00001054_aligned.fasta,318,80,78.05685618729098,2.4215165378463333,35,46,142,0.1538,92.06,100.0,98.59,4,122,49.0
GC_00001104_aligned.fasta,504,80,76.01443298969072,5.432781379530238,85,55,106,0.1134,84.33,100.0,97.4,2,325,205.5
GC_00001521_aligned.fasta,666,80,74.63678516228748,17.60377822741508,93,32,417,0.0495,85.6,100.0,96.45,5,397,107.8
GC_00001471_aligned.fasta,1404,80,75.71624548736462,4.265331752010322,300,19,993,0.0137,85.47,100.0,96.04,5,973,261.8
GC_00001687_aligned.fasta,888,80,74.34177215189874,6.063859230018498,124,23,24,0.0265,78.72,100.0,96.01,2,823,413.5
GC_00001809_aligned.fasta,252,80,77.1587982832618,3.052036324117225,42,12,210,0.0515,89.68,100.0,96.88,3,190,67.33333333333333
GC_00001959_aligned.fasta,1725,80,75.90504103165298,4.606457589172206,331,75,378,0.044,87.94,100.0,95.52,10,619,146.0
GC_00001043_aligned.fasta,426,80,77.24815724815724,2.4568454986145403,103,34,114,0.0835,89.2,100.0,97.47,5,168,63.2
GC_00001113_aligned.fasta,954,80,76.50374331550802,5.071376361920558,159,79,372,0.0845,90.88,100.0,95.04,5,352,156.0
GC_00001536_aligned.fasta,1116,80,78.20419325433,2.147913136763976,100,206,135,0.1878,93.28,100.0,98.4,17,115,34.529411764705884
GC_00001466_aligned.fasta,1164,80,78.38951965065502,2.1469643980854674,62,304,156,0.2655,93.9,100.0,98.68,18,136,28.77777777777778
GC_00000893_aligned.fasta,312,80,77.93515358361775,1.9172966487670209,50,26,69,0.0887,93.27,100.0,98.29,6,49,28.666666666666668
GC_00002509_aligned.fasta,948,80,76.79332615715823,6.913152445828183,103,96,306,0.1033,91.35,100.0,96.74,9,286,77.77777777777777
GC_00002459_aligned.fasta,1437,80,74.27997179125529,13.651517065494817,242,9,741,0.0063,81.69,100.0,92.83,4,721,342.75
GC_00002191_aligned.fasta,486,80,75.6017130620985,4.753573082548867,71,24,74,0.0514,83.54,100.0,95.24,3,340,141.33333333333334
GC_00002370_aligned.fasta,1362,80,76.11466865227104,3.9347289855176926,255,29,717,0.0216,87.67,100.0,95.18,4,697,319.0
GC_00002220_aligned.fasta,924,80,77.2232044198895,4.1866438753395805,145,119,297,0.1315,90.26,100.0,97.22,8,277,81.625
GC_00002605_aligned.fasta,1245,79,73.18107667210441,6.78287192397457,95,0,0,0.0,76.39,100.0,92.89,1,1245,1245.0
GC_00002755_aligned.fasta,1262,80,73.66773934030572,16.7898442055883,133,25,726,0.0201,77.82,100.0,93.25,2,706,599.5
GC_00000511_aligned.fasta,228,80,79.23444976076556,0.7536457498683641,2,91,39,0.4354,96.49,100.0,99.59,5,19,4.6
GC_00002464_aligned.fasta,330,78,74.15755627009646,5.971960587669688,46,0,0,0.0,80.61,100.0,90.78,1,330,330.0
GC_00000620_aligned.fasta,1671,80,79.70944309927361,0.45068564627804586,9,1292,51,0.7821,99.16,100.0,99.77,15,31,5.0
GC_00002534_aligned.fasta,885,80,76.74711316397229,2.9903207654849084,134,6,636,0.0069,88.59,100.0,93.47,4,616,205.5
GC_00000770_aligned.fasta,495,80,76.56302521008404,3.9687168985241152,62,2,69,0.0042,86.46,100.0,97.64,3,241,151.66666666666666
GC_00002111_aligned.fasta,1014,80,75.00904522613065,6.095395570818918,153,46,135,0.0462,84.42,100.0,94.28,3,790,303.6666666666667
GC_00002041_aligned.fasta,729,80,75.78873239436619,5.8117040269787745,113,40,69,0.0563,86.28,100.0,96.65,4,511,153.25
GC_00000591_aligned.fasta,249,80,79.65217391304348,0.5137996219281662,0,183,25,0.7957,98.39,100.0,99.81,2,5,4.5
GC_00002685_aligned.fasta,867,77,70.18985849056604,11.080699036578853,39,0,0,0.0,73.98,100.0,89.6,1,867,867.0
GC_00000813_aligned.fasta,438,80,77.04295942720763,3.2678442250841577,88,25,141,0.0597,88.81,100.0,97.41,6,121,49.833333333333336
GC_00000943_aligned.fasta,597,80,76.83044982698962,3.8259240191089674,86,57,66,0.0986,88.94,100.0,97.46,6,363,74.16666666666667
GC_00002589_aligned.fasta,522,80,74.85884691848906,15.11924081752033,112,18,41,0.0358,83.93,100.0,95.19,3,433,155.33333333333334
GC_00002638_aligned.fasta,846,80,73.41837968561065,11.909601727664713,123,14,1,0.0169,80.51,100.0,92.97,2,702,406.5
GC_00001964_aligned.fasta,780,78,68.580814717477,34.18827844267433,20,0,0,0.0,70.83,100.0,84.72,1,780,780.0
GC_00001834_aligned.fasta,912,80,75.96640537513997,3.942880359747144,160,11,483,0.0123,85.53,100.0,96.28,3,463,287.6666666666667
GC_00001757_aligned.fasta,1677,80,73.01930036188179,18.833161874800837,170,5,366,0.003,80.48,100.0,92.43,2,1288,817.0
GC_00001607_aligned.fasta,525,80,77.82213438735178,3.142276867315534,62,73,75,0.1443,93.33,100.0,97.63,7,93,45.57142857142857
GC_00001222_aligned.fasta,312,80,77.4778156996587,3.416743351698913,27,25,225,0.0853,90.71,100.0,98.23,2,205,124.5
GC_00001889_aligned.fasta,1341,80,75.27382753403933,5.322900478576219,239,16,777,0.0121,85.61,100.0,95.68,4,757,312.25
GC_00001372_aligned.fasta,669,80,75.78461538461538,7.898224852071004,107,27,291,0.0415,84.3,100.0,97.07,4,271,136.75
GC_00001193_aligned.fasta,648,80,74.61049284578696,6.616169709408277,102,3,1,0.0048,82.87,100.0,95.64,2,598,313.0
GC_00001740_aligned.fasta,909,80,76.7561797752809,4.49448428228759,131,77,314,0.0865,89.33,100.0,96.21,8,294,87.375
GC_00001610_aligned.fasta,681,80,75.49546827794562,4.123091245972563,118,5,27,0.0076,85.46,100.0,96.34,3,525,212.66666666666666
GC_00001235_aligned.fasta,1386,80,76.966349670812,2.970338028425276,196,53,471,0.0388,90.55,100.0,97.46,9,451,129.11111111111111
GC_00001365_aligned.fasta,354,80,77.41492537313432,3.7770906660726213,17,37,129,0.1104,90.11,100.0,97.87,4,109,60.25
GC_00001184_aligned.fasta,222,80,76.7192118226601,5.403916620155792,31,1,0,0.0049,89.19,100.0,97.3,2,172,101.0
GC_00001973_aligned.fasta,2028,80,74.35340965654555,5.527665079070515,280,1,0,0.0005,82.54,100.0,94.34,2,1687,1004.0
GC_00001288_aligned.fasta,696,80,76.79320531757755,5.174370375865372,67,65,186,0.096,91.09,100.0,97.12,8,225,59.875
GC_00001823_aligned.fasta,969,80,76.75684210526316,5.137716343490305,176,127,471,0.1337,89.16,100.0,96.59,6,451,124.5
GC_00001139_aligned.fasta,228,80,77.99043062200957,2.1817266088230585,19,31,66,0.1483,92.54,100.0,97.64,4,75,35.0
GC_00001069_aligned.fasta,906,80,76.76662908680947,4.762899910901421,148,78,261,0.0879,90.29,100.0,96.93,9,241,75.11111111111111
GC_00000804_aligned.fasta,603,80,78.86986301369863,1.291283542878589,18,219,90,0.375,95.02,100.0,99.32,6,70,41.833333333333336
GC_00000954_aligned.fasta,1002,80,75.39572736520854,4.961405956189091,149,21,587,0.0214,83.63,100.0,96.23,5,567,177.2
GC_00000637_aligned.fasta,267,80,78.3024193548387,1.5416070499479708,19,48,87,0.1935,94.01,100.0,97.94,4,67,35.75
GC_00002473_aligned.fasta,930,80,78.01866081229419,5.934887778475299,67,136,207,0.1493,93.11,100.0,97.8,16,187,31.8125
GC_00000767_aligned.fasta,393,80,79.41176470588235,0.7234979553318654,0,230,51,0.615,97.46,100.0,99.46,4,31,17.0
GC_00002523_aligned.fasta,2361,80,75.72886421861656,4.562266771486558,462,43,936,0.0184,86.7,100.0,96.04,11,916,193.45454545454547
GC_00002106_aligned.fasta,588,80,76.97188049209139,3.805887676403273,61,33,240,0.058,90.82,100.0,97.21,7,220,60.285714285714285
GC_00002056_aligned.fasta,408,80,76.94087403598972,3.9939334262924517,70,42,114,0.108,92.4,100.0,96.09,4,208,77.25
GC_00000586_aligned.fasta,264,80,77.81632653061224,1.7091211995002082,12,10,60,0.0408,91.29,100.0,97.0,5,73,35.6
GC_00002692_aligned.fasta,714,80,75.88920863309353,4.510027431292377,151,6,438,0.0086,89.64,100.0,94.61,4,418,162.75
GC_00002195_aligned.fasta,729,80,74.07042253521126,23.17532235667527,89,9,348,0.0127,82.8,100.0,95.79,2,354,341.0
GC_00002224_aligned.fasta,1182,80,74.38263112639724,4.308451546649375,185,1,0,0.0009,82.14,100.0,94.9,2,828,581.0
GC_00002374_aligned.fasta,936,80,75.83206106870229,3.9172708883098717,155,4,304,0.0044,90.81,100.0,94.42,3,588,298.0
GC_00002751_aligned.fasta,582,80,75.15097690941386,4.934577198401106,84,9,29,0.016,84.54,100.0,95.91,3,508,178.33333333333334
GC_00000515_aligned.fasta,993,80,79.56878850102669,0.4033790250833793,0,621,36,0.6376,98.29,100.0,99.7,16,16,3.0625
GC_00002601_aligned.fasta,906,80,75.59075535512964,3.256419609821943,161,3,1,0.0034,89.4,100.0,93.81,2,733,442.0
GC_00002128_aligned.fasta,924,80,77.83204419889503,2.5861554897591663,125,163,234,0.1801,91.99,100.0,98.1,10,214,59.0
GC_00000897_aligned.fasta,1332,80,77.6999238385377,2.534478288182676,190,207,203,0.1577,91.44,100.0,98.05,12,183,73.16666666666667
GC_00002078_aligned.fasta,633,78,73.88762214983713,5.0476318051119895,100,0,0,0.0,80.41,100.0,94.46,1,633,633.0
GC_00000619_aligned.fasta,252,80,77.69527896995709,2.0487759951371363,23,20,39,0.0858,90.87,100.0,98.0,4,127,43.75
GC_00000749_aligned.fasta,978,80,78.05005213764338,16.81292752595737,35,385,72,0.4015,96.53,100.0,99.23,19,57,12.210526315789474
GC_00002299_aligned.fasta,729,79,74.03239436619718,5.910218210672485,54,0,0,0.0,77.5,100.0,94.69,1,729,729.0
GC_00001683_aligned.fasta,1143,80,76.26245551601423,3.8003341839642357,204,22,402,0.0196,87.93,100.0,95.3,6,382,171.0
GC_00001117_aligned.fasta,435,80,77.63221153846153,3.3527124167899407,44,63,228,0.1514,93.1,100.0,96.64,6,208,43.0
GC_00001047_aligned.fasta,1167,80,76.1637630662021,3.12126528184147,262,16,438,0.0139,88.0,100.0,96.7,4,418,268.75
GC_00001462_aligned.fasta,1995,80,77.85981781376518,2.6336890356340863,216,322,241,0.163,92.93,100.0,98.2,21,221,60.666666666666664
GC_00001532_aligned.fasta,408,79,74.48586118251929,5.925892638827393,65,0,0,0.0,82.84,100.0,95.78,1,408,408.0
GC_00001694_aligned.fasta,1341,80,78.87065052950075,2.2729812712137893,29,607,155,0.4592,95.45,100.0,99.09,19,135,19.63157894736842
GC_00001100_aligned.fasta,4548,80,78.27334952528152,2.29754764577202,284,1010,258,0.223,94.66,100.0,98.28,73,238,29.205479452054796
GC_00001050_aligned.fasta,381,80,77.30662983425414,3.267856597783951,39,16,183,0.0442,89.5,100.0,98.01,3,163,109.0
GC_00001475_aligned.fasta,498,80,74.17536534446764,52.516219856085,24,52,60,0.1086,89.97,100.0,98.22,6,226,55.333333333333336
GC_00001525_aligned.fasta,963,80,75.32415254237289,4.089840383510485,135,5,336,0.0053,85.77,100.0,95.42,2,604,460.0
GC_00001779_aligned.fasta,840,80,77.22289890377589,3.011217418524986,128,56,221,0.0682,88.81,100.0,97.96,8,201,81.375
GC_00001629_aligned.fasta,1317,80,75.56009244992296,8.98444744908013,167,115,464,0.0886,87.09,100.0,95.75,7,444,152.71428571428572
GC_00001598_aligned.fasta,1632,80,77.23682579045257,2.733746155019911,235,112,297,0.0694,91.79,100.0,96.8,13,280,97.92307692307692
GC_00000880_aligned.fasta,252,80,78.37768240343348,1.4367551437676143,11,25,69,0.1073,94.84,100.0,98.02,6,49,18.833333333333332
GC_00002182_aligned.fasta,780,80,76.09592641261499,5.529562906542846,133,68,609,0.0894,87.82,100.0,94.62,5,589,123.4
GC_00002233_aligned.fasta,531,80,75.759765625,6.037990570068359,95,8,90,0.0156,88.7,100.0,95.38,3,396,161.66666666666666
GC_00002363_aligned.fasta,816,80,74.30489335006274,6.7690224792155025,87,10,1,0.0125,87.62,100.0,92.25,2,735,393.5
GC_00000502_aligned.fasta,312,80,76.6382252559727,3.7257743246863675,52,2,135,0.0068,87.5,100.0,97.45,3,136,90.66666666666667
GC_00002746_aligned.fasta,1863,80,73.15997830802603,28.14414663727349,203,13,471,0.007,77.67,100.0,94.27,3,1267,604.0
GC_00002616_aligned.fasta,735,79,74.72067039106145,5.0532598857713555,105,0,0,0.0,82.99,100.0,95.6,1,735,735.0
GC_00002046_aligned.fasta,1809,80,77.08379888268156,4.019793389719422,268,206,357,0.1151,91.65,100.0,97.5,16,337,80.0
GC_00002116_aligned.fasta,897,80,77.23234624145786,15.349204290139633,89,122,231,0.139,93.53,100.0,96.72,12,211,45.583333333333336
GC_00000777_aligned.fasta,1515,80,77.62232620320856,2.872736834767937,178,251,243,0.1678,91.29,100.0,97.98,15,223,65.26666666666667
GC_00002533_aligned.fasta,999,80,76.51326530612245,3.0641097459391924,192,23,78,0.0235,89.19,100.0,94.86,5,648,180.0
GC_00000627_aligned.fasta,270,79,73.99203187250995,35.1792193774702,54,0,0,0.0,86.67,100.0,97.42,1,270,270.0
GC_00002463_aligned.fasta,2388,80,69.50612072604474,39.008088328185885,53,110,2058,0.0464,72.12,100.0,86.8,3,2038,734.0
GC_00002682_aligned.fasta,339,80,75.775,6.443124999999999,49,8,115,0.025,88.5,100.0,94.43,2,198,146.5
GC_00000596_aligned.fasta,258,80,78.99581589958159,0.548099648115404,0,65,42,0.272,96.9,100.0,98.78,7,22,5.857142857142857
GC_00000944_aligned.fasta,444,80,79.15294117647059,1.451903114186851,16,227,39,0.5341,97.52,100.0,99.48,7,19,9.285714285714286
GC_00000814_aligned.fasta,1014,80,78.01105527638191,2.226008434130452,133,171,195,0.1719,93.59,100.0,98.01,13,175,45.84615384615385
GC_00001833_aligned.fasta,369,80,75.83714285714285,5.490620408163264,73,11,21,0.0314,84.82,100.0,96.59,3,285,106.66666666666667
GC_00001963_aligned.fasta,633,80,76.15309446254072,4.064509968275525,89,6,39,0.0098,86.41,100.0,96.14,3,550,190.0
GC_00001298_aligned.fasta,1257,79,69.55492730210017,69.68317039051469,156,0,0,0.0,83.9,100.0,95.59,1,1257,1257.0
